790|losbanos|Los Banos city, California|Merced County|25882634|320639|9.993|0.124|37.063335|-120.840256|36626|11129|8593|867|168|1055|20|45|381|25497|19585|80|99|8|0|4806|919|17160|45665|46748|152200|1087|1992|3.54|3.84|21003|14171|2132|597|223|37011|133|1||3|29|100|900|207|606|87|4|12828|6833|3109|370|36|66|38|7|2369
791|losberros/cdp|Los Berros CDP, California|San Luis Obispo County|6505534|0|2.512|0|35.080907|-120.545031|908|807|751|0|0|0|0|0|56|101|101|0|0|0|0|0|0|19596|60958|61979|573700|1949|1972|2.89|3.12|614|614|113|113|15|||||||||||||||||||||
792|losgatos|Los Gatos town, California|Santa Clara County|28919253|206446|11.166|0.08|37.232976|-121.951066|30163|28593|23229|417|86|3833|46|31|951|1570|1158|0|0|0|0|323|89|72050|122860|157796|1,000,000+|1779|1968|2.39|2.97|22074|21582|15013|6360|2238|30614|23|1||6|3|13|616|181|389|46|1|18274|7763|5492|438|71|122|25|19|4344
793|losmolinos/cdp|Los Molinos CDP, California|Tehama County|5682749|60710|2.194|0.023|40.027011|-122.097994|2184|1470|1423|0|20|0|0|0|27|714|471|0|0|0|0|221|22|18205|36466|42990|124300|846|1981|2.52|3.15|1555|1083|147|102|22|||||||||||||||||||||
794|losolivos/cdp|Los Olivos CDP, California|Santa Barbara County|6368257|1039|2.459|0|34.662217|-120.117387|913|836|811|0|4|3|0|0|18|77|64|0|0|0|0|13|0|58133|89667|129875|805700|1403|1979|2.43|3.02|712|666|346|133|22|||||||||||||||||||||
795|lososos/cdp|Los Osos CDP, California|San Luis Obispo County|33057065|52650|12.763|0.02|35.304376|-120.824123|14778|13161|11704|48|76|761|0|31|541|1617|1015|0|56|39|0|431|76|34229|56860|72625|375500|1313|1976|2.27|2.75|11425|10700|4411|1686|544|||||||||||||||||||||
796|losranchos/cdp|Los Ranchos CDP, California|San Luis Obispo County|7327949|8695|2.829|0.003|35.213361|-120.627476|1676|1643|1541|8|14|6|0|0|74|33|33|0|0|0|0|0|0|47842|96705|111296|755300|1416|1982|2.32|2.83|1275|1265|825|374|221|||||||||||||||||||||
797|losthills/cdp|Lost Hills CDP, California|Kern County|14378332|30536|5.552|0.012|35.632801|-119.677762|2194|20|20|0|0|0|0|0|0|2174|2070|16|0|0|0|88|0|8418|31875|30125|105700|647|1991|4.85|4.94|963|269|0|0|0|||||||||||||||||||||
798|lowerlake/cdp|Lower Lake CDP, California|Lake County|6906626|64421|2.667|0.025|38.913034|-122.606987|1620|1282|1070|0|194|9|0|0|9|338|87|0|0|0|0|251|0|17614|31781|54028|128400|1058|1973|2.35|3.61|1251|969|211|66|39|||||||||||||||||||||
799|loyalton|Loyalton city, California|Sierra County|920712|0|0.355|0|39.676855|-120.244811|874|732|728|2|0|2|0|0|0|142|112|0|0|0|0|30|0|21614|43000|46375|109100|1023|1949|2.51|2.92|669|594|63|7|0|||||||||||||440|129|179|31|1|5|1|10|84
800|loyola/cdp|Loyola CDP, California|Santa Clara County|3736805|0|1.443|0|37.350103|-122.098126|3463|3356|2376|5|14|776|0|16|169|107|84|0|8|0|0|15|0|98398|210882|238177|1,000,000+|2,000+|1963|3.01|3.18|2409|2387|2038|1280|482|||||||||||||||||||||
801|lucasvalleymarinwood/cdp|Lucas Valley-Marinwood CDP, California|Marin County|14831776|0|5.727|0|38.040501|-122.576528|6168|5763|5050|37|0|490|26|0|160|405|207|0|0|33|0|148|17|59579|129389|145491|770200|2,000+|1965|2.55|3.08|4578|4436|2771|1175|404|||||||||||||||||||||
802|lucerne/cdp|Lucerne CDP, California|Lake County|12892057|35426|4.978|0.014|39.05677|-122.770289|3318|2802|2160|0|440|106|0|0|96|516|302|0|0|0|0|214|0|11901|20784|35571|87100|846|1969|2.64|4.08|2058|1667|138|43|13|||||||||||||||||||||
803|lucernevalley/cdp|Lucerne Valley CDP, California|San Bernardino County|273476963|0|105.59|0|34.442765|-116.902055|5767|4315|3739|62|276|52|0|0|186|1452|1283|31|8|0|0|82|48|17984|34024|46383|106200|648|1974|2.88|3.56|4192|3519|394|230|6|||||||||||||||||||||
804|lynwood|Lynwood city, California|Los Angeles County|12535643|0|4.84|0|33.923962|-118.201647|70789|7910|1428|5728|48|441|8|103|154|62879|27405|351|256|41|0|34041|785|12580|41930|41332|278300|1044|1955|4.45|4.71|39631|20223|2165|593|172|71812|401|4||10|186|201|1424|235|596|593|9|23531|15515|1717|361|59|74|268|156|5381
805|lytlecreek/cdp|Lytle Creek CDP, California|San Bernardino County|15586145|0|6.018|0|34.249926|-117.504431|1127|733|669|0|12|28|5|0|19|394|298|0|8|0|0|13|75|26927|71000|81048|172100|1146|1956|2.7|3.23|808|763|110|38|12|||||||||||||||||||||
806|mabie/cdp|Mabie CDP, California|Plumas County|9424842|0|3.639|0|39.777038|-120.544753|52|52|52|0|0|0|0|0|0|0|0|0|0|0|0|0|0|42662|-|-|-|-|-|1.37|1.82|52|52|17|0|0|||||||||||||||||||||
807|mcarthur/cdp|McArthur CDP, California|Shasta County|2593473|37760|1.001|0.015|41.041995|-121.40524|308|261|261|0|0|0|0|0|0|47|47|0|0|0|0|0|0|30152|42935|44348|226800|-|1968|1.86|2.08|253|229|23|0|0|||||||||||||||||||||
808|mcclellanpark/cdp|McClellan Park CDP, California|Sacramento County|10468303|0|4.042|0|38.66282|-121.401596|1103|983|578|102|0|277|0|0|26|120|9|10|0|26|0|75|0|13962|23977|24115|-|660|1971|2.79|3.48|594|511|107|35|6|||||||||||||||||||||
809|mcclenneytract/cdp|McClenney Tract CDP, California|Tulare County|1595077|0|0.616|0|35.821984|-118.647839|6|6|6|0|0|0|0|0|0|0|0|0|0|0|0|0|0|7150|-|-|-|-|1973|1.5|2|6|2|0|0|0|||||||||||||||||||||
810|mccloud/cdp|McCloud CDP, California|Siskiyou County|6273613|170633|2.422|0.066|41.254739|-122.136221|1111|1023|929|0|19|28|3|0|44|88|82|0|1|0|0|0|5|19429|31071|50888|182100|787|1939-|2.14|2.59|886|812|176|37|7|||||||||||||||||||||
811|macdoel/cdp|Macdoel CDP, California|Siskiyou County|383679|0|0.148|0|41.825628|-122.0058|111|10|0|0|10|0|0|0|0|101|101|0|0|0|0|0|0|14183|28500|-|-|-|1993|6.17|3.08|43|5|0|0|0|||||||||||||||||||||
812|mcfarland|McFarland city, California|Kern County|6910220|0|2.668|0|35.670564|-119.232729|12784|1037|516|226|12|77|12|0|194|11747|10176|0|0|0|0|1367|204|9518|34750|33549|118800|800|1988|4.23|4.38|6513|2737|257|101|10|12346|65|0||5|6|54|230|79|83|68|11|3073|1836|505|46|5|7|14|2|658
813|mcgeecreek/cdp|McGee Creek CDP, California|Mono County|10391043|0|4.012|0|37.572676|-118.790995|125|125|125|0|0|0|0|0|0|0|0|0|0|0|0|0|0|93233|91860|-|517400|-|1991|1.56|1.79|125|88|34|0|0|||||||||||||||||||||
814|mckinleyville/cdp|McKinleyville CDP, California|Humboldt County|53863269|563587|20.797|0.218|40.952265|-124.0749|16448|15068|13387|143|955|183|18|59|323|1380|691|23|2|0|0|463|201|25701|50298|60833|293000|993|1986|2.6|3.18|11381|10342|3376|995|338|||||||||||||||||||||
815|mckittrick/cdp|McKittrick CDP, California|Kern County|6778293|0|2.617|0|35.298028|-119.624921|112|82|78|0|0|0|0|0|4|30|30|0|0|0|0|0|0|20728|43000|43500|63300|-|1968|2.95|3.12|83|68|0|0|0|||||||||||||||||||||
816|mcswain/cdp|McSwain CDP, California|Merced County|15638695|0|6.038|0|37.314546|-120.586741|4531|3009|2558|26|27|311|6|0|81|1522|754|0|31|41|0|614|82|35273|98519|106736|349500|1038|1993|3.19|3.36|2982|2596|721|288|86|||||||||||||||||||||
817|madera|Madera city, California|Madera County|40893996|0|15.789|0|36.963983|-120.080243|62559|13934|9482|1706|276|1711|18|194|547|48625|40780|366|210|240|24|5490|1515|14460|42027|43600|147400|904|1985|3.78|4.18|33938|19695|3151|718|175|63495|415|6|15||72|322|1686|472|1007|207|12|16856|7243|5022|444|32|72|73|59|3911
818|maderaacres/cdp|Madera Acres CDP, California|Madera County|18856304|0|7.28|0|37.012281|-120.079899|9653|3245|2861|221|0|163|0|0|0|6408|5736|19|9|10|0|591|43|18180|60529|61056|167900|1338|1987|3.99|4.28|5609|4029|816|226|42|||||||||||||||||||||
819|madison/cdp|Madison CDP, California|Yolo County|4004365|0|1.546|0|38.674988|-121.970254|526|110|101|0|0|9|0|0|0|416|102|0|19|0|0|190|105|17946|51875|53393|186200|1023|1975|3.62|3.75|294|206|25|16|8|||||||||||||||||||||
820|madriver/cdp|Mad River CDP, California|Trinity County|89750234|0|34.653|0|40.432015|-123.492427|398|377|299|0|7|0|0|0|71|21|0|0|0|0|0|8|13|19148|34907|46875|247200|704|1990|1.99|2.45|346|316|113|17|4|||||||||||||||||||||
821|magalia/cdp|Magalia CDP, California|Butte County|36298353|10692|14.015|0.004|39.818698|-121.60782|11467|10488|9974|3|110|0|10|0|391|979|593|0|14|0|0|140|232|20818|39514|43457|149900|1002|1981|2.35|2.83|8364|7464|1347|356|66|||||||||||||||||||||
822|malaga/cdp|Malaga CDP, California|Fresno County|709461|0|0.274|0|36.681602|-119.731786|935|48|48|0|0|0|0|0|0|887|428|0|0|0|0|381|78|10696|38350|39800|115400|958|1968|3.88|4.24|521|226|17|4|0|||||||||||||||||||||
823|malibu|Malibu city, California|Los Angeles County|51254160|100265|19.789|0.039|34.034219|-118.779491|12830|11886|10731|179|0|591|9|0|376|944|468|0|0|25|0|336|115|95212|130432|169241|1,000,000+|2,000+|1976|2.34|2.88|9329|9095|5628|2670|1409|12912|25|0||7|3|15|312|81|213|18|3|8637|3693|2396|225|56|52|16|123|2076
824|mammothlakes|Mammoth Lakes town, California|Mono County|64402457|1139030|24.866|0.44|37.608848|-118.971261|8154|4990|4751|21|11|48|127|0|32|3164|2119|0|0|0|0|1043|2|27170|60984|68750|480200|1144|1978|2.97|3.87|5030|3918|1777|508|98|8033|28|0||1|3|24|111|21|88|2|0|2970|1129|786|106|24|26|19|5|875
825|manchester/cdp|Manchester CDP, California|Mendocino County|6780881|0|2.618|0|38.974384|-123.690961|193|75|75|0|0|0|0|0|0|118|70|0|0|0|0|48|0|16462|29118|26691|370000|-|1957|2.3|2.59|86|73|23|5|3|||||||||||||||||||||
826|manhattanbeach|Manhattan Beach city, California|Los Angeles County|10197389|10360|3.937|0.004|33.889632|-118.39737|35534|32600|27588|224|94|3192|16|72|1414|2934|1780|0|13|1|0|438|702|81787|142071|177532|1,000,000+|1987|1961|2.55|3.18|25257|24759|18741|7950|2803|35872|37|0||2|20|15|878|218|609|51|2|24721|9006|8910|557|71|170|35|273|5699
827|manila/cdp|Manila CDP, California|Humboldt County|1694566|128417|0.654|0.05|40.850897|-124.163193|673|652|575|0|0|0|0|0|77|21|21|0|0|0|0|0|0|22212|32997|51094|203000|881|1965|1.98|3.35|541|541|201|59|19|||||||||||||||||||||
828|manteca|Manteca city, California|San Joaquin County|53215593|61889|20.547|0.024|37.790498|-121.230626|70693|42490|31805|2555|255|5224|210|184|2257|28203|17458|82|300|121|6|8190|2046|23806|62032|67043|217900|1196|1987|3.13|3.54|43661|35769|6603|1776|477|73055|176|4||7|73|92|2100|314|1440|346|16|33343|12896|11632|1064|85|205|92|153|7216
829|manton/cdp|Manton CDP, California|Tehama County|45833424|67403|17.696|0.026|40.426679|-121.850421|341|314|282|7|0|13|0|0|12|27|17|0|0|0|0|6|4|23833|31250|34750|211100|550|1980|2.03|2.56|285|247|46|11|1|||||||||||||||||||||
830|marcharb/cdp|March ARB CDP, California|Riverside County|30934225|269|11.944|0|33.889103|-117.278368|1129|876|658|160|0|38|0|0|20|253|253|0|0|0|0|0|0|41980|68261|104013|219400|1823|1988|1.88|2.86|924|785|371|171|67|||||||||||||||||||||
831|maricopa|Maricopa city, California|Kern County|3889606|0|1.502|0|35.058184|-119.399495|1158|923|792|0|35|73|0|0|23|235|189|2|5|0|0|39|0|17853|33750|43646|46000|729|1971|2.93|3.48|648|529|18|11|3|||||||||||||421|87|202|29|1|5|3|1|93
832|marina|Marina city, California|Monterey County|23006676|2279985|8.883|0.88|36.680592|-121.790074|20198|14339|7596|1276|69|3134|994|17|1253|5859|2967|102|38|58|7|1866|821|24773|53828|63477|359200|1151|1975|2.83|3.51|13132|10839|3198|1165|329|20530|58|0||4|15|39|463|120|299|44|6|9699|4575|2035|310|62|64|35|13|2605
833|marinadelrey/cdp|Marina del Rey CDP, California|Los Angeles County|2226387|1541368|0.86|0.595|33.976582|-118.455222|9157|8254|6527|361|0|851|48|117|350|903|683|0|0|0|0|220|0|71023|101860|105762|536300|2,000+|1975|1.69|2.36|8049|7897|5336|2193|622|||||||||||||||||||||
834|marincity/cdp|Marin City CDP, California|Marin County|1390169|0|0.537|0|37.871156|-122.513736|2958|2149|1001|797|9|195|15|86|46|809|247|7|0|0|8|300|247|25543|39872|41917|475000|1392|1980|2.38|3.33|1984|1654|656|291|106|||||||||||||||||||||
835|mariposa/cdp|Mariposa CDP, California|Mariposa County|7865454|19663|3.037|0.008|37.487288|-119.968319|1524|1230|990|24|216|0|0|0|0|294|134|0|136|0|0|24|0|18842|34881|41422|160600|718|1974|2.2|2.84|1104|848|196|68|8|||||||||||||||||||||
836|markleeville/cdp|Markleeville CDP, California|Alpine County|16914713|0|6.531|0|38.684002|-119.822738|268|260|251|0|0|0|0|0|9|8|8|0|0|0|0|0|0|33723|70511|71591|373900|-|1977|2.82|3.37|199|190|48|8|0|||||||||||||||||||||
837|martell/cdp|Martell CDP, California|Amador County|6049766|2501|2.336|0.001|38.362045|-120.803077|94|94|94|0|0|0|0|0|0|0|0|0|0|0|0|0|0|28057|13508|-|-|-|1939-|1.11|2.13|94|94|0|0|0|||||||||||||||||||||
838|martinez|Martinez city, California|Contra Costa County|32713838|2599576|12.631|1.004|37.998123|-122.114421|36876|30828|25189|1112|73|2646|157|162|1489|6048|4068|0|232|34|0|1165|549|39701|85736|100577|407600|1446|1974|2.53|3.13|26620|24865|9927|3141|1224|37416|73|2||5|30|36|974|189|593|192|0|22680|11336|5360|664|150|197|52|76|4845
839|marysville|Marysville city, California|Yuba County|8971050|312339|3.464|0.121|39.151535|-121.583374|12144|9037|7262|622|28|636|12|0|477|3107|1746|0|102|16|0|667|576|18146|34942|45274|122700|878|1962|2.49|3.1|7523|6042|963|353|116|12242|86|1||5|8|72|507|143|268|96|5|4901|1602|1680|242|13|46|27|8|1283
840|matheny/cdp|Matheny CDP, California|Tulare County|1109576|0|0.428|0|36.170648|-119.351607|1098|402|371|22|0|0|0|6|3|696|574|10|3|0|0|105|4|14644|31208|31250|80500|752|1964|3.77|4.11|599|317|23|6|6|||||||||||||||||||||
841|mather/cdp|Mather CDP, California|Sacramento County|25965271|64570|10.025|0.025|38.548362|-121.283841|4806|4113|2208|452|66|1061|39|0|287|693|418|0|11|0|0|161|103|30130|86705|88452|262200|1206|2003|3.18|3.62|3014|2768|1136|421|51|||||||||||||||||||||
842|maxwell/cdp|Maxwell CDP, California|Colusa County|5569331|0|2.15|0|39.277078|-122.194676|1076|562|562|0|0|0|0|0|0|514|457|0|0|0|0|52|5|19794|44625|55833|123500|836|1963|3.08|3.53|608|453|74|4|0|||||||||||||||||||||
843|mayfair/cdp|Mayfair CDP, California|Fresno County|1340442|0|0.518|0|36.769273|-119.761355|4512|1703|1198|90|0|279|0|51|85|2809|1419|0|0|0|0|1267|123|14620|40625|47278|108700|874|1956|3.45|3.82|2563|1582|170|102|24|||||||||||||||||||||
844|mayflowervillage/cdp|Mayflower Village CDP, California|Los Angeles County|1778706|0|0.687|0|34.115914|-118.009595|5779|4247|2152|77|48|1868|9|8|85|1532|689|0|7|0|0|773|63|30295|72034|83885|477700|1630|1953|3.08|3.79|4011|3466|1469|425|86|||||||||||||||||||||
845|maywood|Maywood city, California|Los Angeles County|3052050|0|1.178|0|33.988505|-118.187666|27703|575|400|100|4|29|16|11|15|27128|21845|38|74|0|0|4976|195|11656|36492|37342|284100|1002|1951|4.39|4.63|14885|5691|662|70|16|27833|88|0||2|35|51|250|40|110|100|3|8162|5143|675|115|25|43|83|39|2039
846|meadowbrook/cdp|Meadowbrook CDP, California|Riverside County|17767310|60335|6.86|0.023|33.725782|-117.285086|3447|1136|930|79|6|77|0|0|44|2311|904|0|35|0|0|1360|12|13817|34815|36964|122300|1144|1984|3.34|3.97|2077|1233|137|41|0|||||||||||||||||||||
847|meadowvalley/cdp|Meadow Valley CDP, California|Plumas County|22066144|0|8.52|0|39.932312|-121.083086|435|405|388|17|0|0|0|0|0|30|30|0|0|0|0|0|0|33823|51944|85500|193800|-|1965|2.24|3.08|347|333|87|53|25|||||||||||||||||||||
848|meadowvista/cdp|Meadow Vista CDP, California|Placer County|13678201|402245|5.281|0.155|39.001718|-121.037582|3072|2932|2672|0|24|0|210|0|26|140|140|0|0|0|0|0|0|37474|71007|87026|340900|1398|1972|2.35|2.87|2323|2232|785|266|58|||||||||||||||||||||
849|meadvalley/cdp|Mead Valley CDP, California|Riverside County|49717585|0|19.196|0|33.833266|-117.284958|19851|5121|3856|805|32|214|10|7|197|14730|5529|146|75|25|0|8677|278|14010|41962|44475|166000|1058|1982|4.35|4.61|11279|6334|588|141|16|||||||||||||||||||||
850|mecca/cdp|Mecca CDP, California|Riverside County|18023366|0|6.959|0|33.576701|-116.064508|8912|127|127|0|0|0|0|0|0|8785|2818|134|0|0|0|5754|79|8504|26473|27265|104600|641|1996|4.47|4.64|4378|1303|63|0|0|||||||||||||||||||||
851|meinersoaks/cdp|Meiners Oaks CDP, California|Ventura County|3647336|0|1.408|0|34.450485|-119.273133|3634|1970|1877|0|0|33|0|0|60|1664|1205|12|96|0|0|343|8|29168|70430|81154|391500|1156|1965|2.94|3.44|2650|1895|754|264|110|||||||||||||||||||||
852|mendocino/cdp|Mendocino CDP, California|Mendocino County|5846595|13373350|2.257|5.163|39.311404|-123.812552|826|758|629|0|0|41|0|88|0|68|41|0|0|0|0|15|12|42196|51917|104732|603800|884|1976|1.77|2.77|671|629|442|216|38|||||||||||||||||||||
853|mendota|Mendota city, California|Fresno County|8535726|8333|3.296|0.003|36.75599|-120.378237|11360|228|115|34|0|72|0|0|7|11132|9685|102|10|0|0|1114|221|8642|25229|26250|105200|660|1981|3.94|4.15|6182|2068|96|42|42|11480|72|0||1|15|56|287|43|169|75|22|2273|1447|317|30|6|12|4|21|436
854|menifee|Menifee city, California|Riverside County|120362845|388769|46.472|0.15|33.689858|-117.184383|81658|54254|43230|4529|129|3946|102|145|2173|27404|17223|174|368|59|74|7922|1584|23165|56671|64431|198800|1352|1995|3.02|3.54|54294|46419|9370|3147|762|84843|107|2||1|31|73|1501|339|888|274|1|40147|12391|17508|1516|81|277|99|317|7958
855|menlopark|Menlo Park city, California|San Mateo County|25318153|19749808|9.775|7.625|37.479731|-122.148055|32792|27594|20632|1601|68|3585|605|38|1065|5198|3212|79|42|0|0|1592|273|69802|115650|156439|1,000,000+|1831|1959|2.57|3.26|22985|21494|16293|9237|3758|33321|52|0||13|15|24|565|125|407|33|0|17757|9312|3477|274|102|105|25|26|4436
856|mentone/cdp|Mentone CDP, California|San Bernardino County|15954478|30802|6.16|0.012|34.06067|-117.115114|9388|6572|5278|622|40|336|124|1|171|2816|1806|11|61|10|37|415|476|23376|55682|62476|224000|891|1980|3.06|3.59|6080|5342|1210|588|200|||||||||||||||||||||
857|merced|Merced city, California|Merced County|60156189|0|23.226|0|37.305695|-120.477871|80490|41211|24817|4262|407|9977|24|91|1633|39279|20997|96|323|139|7|15587|2130|17623|38917|43809|148100|830|1981|3.18|3.75|44906|33314|7396|2678|1138|81603|570|13||17|143|397|2632|605|1678|349|40|30473|14319|8835|887|142|191|88|32|5979
858|meridian/cdp|Meridian CDP, California|Sutter County|13713976|0|5.295|0|39.140437|-121.9079|438|329|297|0|17|0|12|0|3|109|109|0|0|0|0|0|0|28966|50000|82692|176900|703|1956|2.46|2.92|309|245|33|11|9|||||||||||||||||||||
859|mesa/cdp|Mesa CDP, California|Inyo County|9072238|395419|3.503|0.153|37.416833|-118.539115|442|400|376|0|6|3|0|0|15|42|13|0|0|0|0|29|0|37789|82266|97500|408700|964|1988|2.5|2.7|314|296|63|27|0|||||||||||||||||||||
860|mesaverde/cdp|Mesa Verde CDP, California|Riverside County|11244495|0|4.342|0|33.595773|-114.731756|1004|392|285|85|5|0|0|0|17|612|268|0|0|0|0|264|80|13468|37891|34583|72100|616|1977|2.94|3.95|583|289|26|0|0|||||||||||||||||||||
861|mesavista/cdp|Mesa Vista CDP, California|Alpine County|12627546|0|4.876|0|38.810287|-119.803267|212|212|187|0|0|2|0|0|23|0|0|0|0|0|0|0|0|25200|61364|79063|335400|-|1992|2.52|2.78|166|154|70|23|9|||||||||||||||||||||
862|mettler/cdp|Mettler CDP, California|Kern County|602290|0|0.233|0|35.063563|-118.97298|88|18|18|0|0|0|0|0|0|70|48|0|0|0|0|22|0|15591|42917|51250|34200|671|1956|2.84|4.35|55|13|3|3|3|||||||||||||||||||||
863|mexicancolony/cdp|Mexican Colony CDP, California|Kern County|82312|0|0.032|0|35.46893|-119.268712|216|3|3|0|0|0|0|0|0|213|153|10|0|0|0|37|13|7247|17375|15500|94000|602|1989|3.43|3.5|120|32|0|0|0|||||||||||||||||||||
864|middletown/cdp|Middletown CDP, California|Lake County|4776232|0|1.844|0|38.751877|-122.622103|1073|920|900|0|0|0|0|20|0|153|153|0|0|0|0|0|0|29725|48965|100625|279700|1169|1977|2.1|2.5|736|716|135|45|10|||||||||||||||||||||
865|midpines/cdp|Midpines CDP, California|Mariposa County|63530386|51043|24.529|0.02|37.549123|-119.957163|689|637|627|0|0|10|0|0|0|52|36|0|0|0|0|16|0|36067|41063|40469|233300|-|1990|1.97|2.4|579|548|145|56|21|||||||||||||||||||||
866|midwaycity/cdp|Midway City CDP, California|Orange County|1570244|0|0.606|0|33.745144|-117.984806|9104|6497|1862|13|82|4274|113|0|153|2607|1675|0|0|0|19|700|213|18658|45581|51882|378900|1321|1965|3.36|3.77|6173|4428|1277|185|62|||||||||||||||||||||
867|milford/cdp|Milford CDP, California|Lassen County|13705685|14513|5.292|0.006|40.149446|-120.370205|116|116|116|0|0|0|0|0|0|0|0|0|0|0|0|0|0|42773|64961|64961|250800|-|1975|1.84|1.84|116|116|27|0|0|||||||||||||||||||||
868|millbrae|Millbrae city, California|San Mateo County|8416392|30068|3.25|0.012|37.59897|-122.401991|22177|18956|8423|224|54|9463|180|0|612|3221|2284|0|0|56|17|666|198|43518|91846|106051|915400|1779|1960|2.72|3.24|16241|14964|6852|2589|1086|||||||||||||11614|5607|2233|245|50|34|18|18|3409
869|millvalley|Mill Valley city, California|Marin County|12336101|218653|4.763|0.084|37.908122|-122.542325|14178|13244|11998|90|0|558|0|0|598|934|732|0|37|0|0|19|146|87627|132192|167061|1,000,000+|1971|1959|2.36|2.99|10242|10028|7869|3940|1686|14411|11|0||0|2|9|188|49|129|10|0|9589|6050|1143|141|55|51|11|21|2117
870|millville/cdp|Millville CDP, California|Shasta County|20839095|433380|8.046|0.167|40.559569|-122.175569|861|838|799|5|5|5|0|0|24|23|19|0|0|0|0|0|4|26947|59375|66818|342900|1375|1979|2.86|3.37|597|545|183|67|20|||||||||||||||||||||
871|milpitas|Milpitas city, California|Santa Clara County|35174792|99377|13.581|0.038|37.433921|-121.891983|69346|57806|9724|1491|109|43657|449|56|2320|11540|4228|124|220|172|37|5683|1076|34237|99072|102005|547100|1803|1979|3.36|3.7|48870|41650|20218|7287|1442|70568|112|1||14|52|45|2131|351|1453|327|9|25672|11245|4718|496|67|100|81|43|8922
872|mineral/cdp|Mineral CDP, California|Tehama County|114820630|286834|44.332|0.111|40.408835|-121.57973|222|217|214|0|0|0|0|0|3|5|3|0|0|0|0|2|0|32623|52500|70000|152500|828|1964|1.91|2.38|189|186|85|42|16|||||||||||||||||||||
873|minkler/cdp|Minkler CDP, California|Fresno County|15186868|0|5.864|0|36.727628|-119.458661|1066|781|735|0|25|21|0|0|0|285|258|0|0|0|0|27|0|36435|81339|128482|322700|-|1976|2.61|3.14|750|660|276|195|39|||||||||||||||||||||
874|miramonte/cdp|Mira Monte CDP, California|Ventura County|11836573|44675|4.57|0.017|34.4289|-119.2834|7306|6125|5871|7|23|74|0|0|150|1181|896|0|0|0|0|251|34|39022|70905|96250|441400|1457|1968|2.49|3.08|5571|5000|1536|596|209|||||||||||||||||||||
875|miranda/cdp|Miranda CDP, California|Humboldt County|3868302|20675|1.494|0.008|40.228744|-123.817422|536|536|536|0|0|0|0|0|0|0|0|0|0|0|0|0|0|30378|50144|36250|460000|1284|1971|2.9|2.87|335|322|91|0|0|||||||||||||||||||||
876|missioncanyon/cdp|Mission Canyon CDP, California|Santa Barbara County|3929203|77753|1.517|0.03|34.452713|-119.71375|2531|2276|2180|30|0|37|0|0|29|255|97|0|0|0|0|148|10|56986|112717|128438|1,000,000+|1675|1958|2.63|2.93|1902|1800|1181|493|216|||||||||||||||||||||
877|missionhills/cdp|Mission Hills CDP, California|Santa Barbara County|3183261|20596|1.229|0.008|34.688779|-120.43975|3415|2409|1864|292|0|33|0|0|220|1006|290|0|0|0|0|616|100|36137|81250|84119|242700|1564|1967|3.11|3.44|2276|2006|575|193|70|||||||||||||||||||||
878|missionviejo|Mission Viejo city, California|Orange County|45653015|968033|17.627|0.374|33.609335|-117.656471|95246|80043|67017|1404|182|7888|157|95|3300|15203|10700|106|41|146|0|3606|604|41513|98157|110723|560100|1900|1979|2.79|3.21|66851|63070|30455|10452|3261|97124|71|5|9||23|34|864|147|679|38|1|54995|15295|25676|1483|117|401|101|163|11759
879|miwukvillage/cdp|Mi-Wuk Village CDP, California|Tuolumne County|7195653|14595|2.778|0.006|38.05927|-120.178082|1069|809|682|0|68|9|0|0|50|260|200|0|0|0|0|60|0|26306|49458|63036|265100|1077|1976|2.58|3.3|891|799|63|25|0|||||||||||||||||||||
880|modesto|Modesto city, California|Stanislaus County|115479302|612162|44.587|0.236|37.637533|-121.003049|205984|129392|98275|7243|921|14765|1590|506|6092|76592|50357|862|968|458|177|19393|4377|23034|47607|55289|171200|1013|1977|2.89|3.43|130823|106546|24022|8529|2901|205820|1778|11||81|385|1301|9113|1754|6164|1195|59|92378|36444|35751|2650|200|553|271|1071|15438
881|mohawkvista/cdp|Mohawk Vista CDP, California|Plumas County|30997949|0|11.968|0|39.804822|-120.588312|109|109|109|0|0|0|0|0|0|0|0|0|0|0|0|0|0|75039|58500|-|272500|-|1981|1.88|4.18|85|85|0|0|0|||||||||||||||||||||
882|mojave/cdp|Mojave CDP, California|Kern County|150981999|218832|58.294|0.084|35.015002|-118.190219|4172|1967|1390|527|10|10|0|0|30|2205|1076|149|0|0|0|980|0|15847|34500|40484|65600|650|1973|2.75|3.58|2431|1758|134|50|0|||||||||||||||||||||
883|mokelumnehill/cdp|Mokelumne Hill CDP, California|Calaveras County|7974095|6904|3.079|0.003|38.308315|-120.705876|635|495|461|0|0|0|0|0|34|140|140|0|0|0|0|0|0|39304|62396|80250|210800|-|1948|2.27|2.59|488|488|155|31|0|||||||||||||||||||||
884|monmouth/cdp|Monmouth CDP, California|Fresno County|797858|0|0.308|0|36.565621|-119.740475|184|51|45|6|0|0|0|0|0|133|48|0|0|0|0|79|6|15705|34500|44861|146300|650|1965|2.71|3.51|135|81|9|3|0|||||||||||||||||||||
885|monocity/cdp|Mono City CDP, California|Mono County|14047717|0|5.424|0|38.041184|-119.146607|67|42|23|0|0|0|0|0|19|25|25|0|0|0|0|0|0|11106|31500|-|-|-|1993|3.05|4.21|28|28|17|9|0|||||||||||||||||||||
